salesdate,productid,region,freeship,discount,itemssold,update_time
10/7/2024,185,e,0,6.012,123,10/8/2024
10/7/2024,282,a,1,4.895,197,10/8/2024
10/7/2024,184,e,1,8.341,108,10/8/2024
10/7/2024,263,d,1,1.051,13,10/8/2024
10/7/2024,249,b,1,7.318,56,10/8/2024
10/7/2024,271,d,0,3.236,164,10/8/2024
10/7/2024,93,a,1,3.499,191,10/8/2024
10/7/2024,171,d,1,8.652,150,10/8/2024
10/7/2024,106,c,1,5.797,62,10/8/2024
10/7/2024,192,e,1,9.582,137,10/8/2024
10/7/2024,219,c,1,9.274,58,10/8/2024
10/7/2024,197,a,1,1.007,208,10/8/2024
10/7/2024,214,a,0,3.641,72,10/8/2024
10/7/2024,221,d,0,0.209,179,10/8/2024
10/7/2024,149,d,0,8.397,131,10/8/2024
10/7/2024,159,d,0,8.337,74,10/8/2024
10/7/2024,234,c,1,4.612,134,10/8/2024
10/7/2024,269,a,1,7.25,106,10/8/2024
10/7/2024,168,b,0,7.294,188,10/8/2024
10/7/2024,135,a,1,7.277,31,10/8/2024
10/7/2024,257,b,0,1.745,39,10/8/2024
10/7/2024,103,a,0,1.515,170,10/8/2024
10/7/2024,67,c,1,5.976,39,10/8/2024
10/7/2024,180,d,1,4.986,20,10/8/2024
10/7/2024,138,c,1,8.668,139,10/8/2024
10/7/2024,284,c,0,7.24,158,10/8/2024
10/7/2024,156,d,1,5.999,127,10/8/2024
10/7/2024,188,b,1,9.539,100,10/8/2024
10/7/2024,186,a,0,4.964,182,10/8/2024
10/7/2024,123,d,0,6.892,47,10/8/2024
10/7/2024,274,e,1,7.955,158,10/8/2024
10/7/2024,207,b,1,2.222,6,10/8/2024
10/7/2024,151,e,0,7.709,151,10/8/2024
10/7/2024,140,e,1,2.422,72,10/8/2024
10/7/2024,142,a,0,9.788,78,10/8/2024
10/8/2024,91,e,0,8.737,220,10/9/2024
10/8/2024,292,b,0,9.769,175,10/9/2024
10/8/2024,156,d,0,8.29,46,10/9/2024
10/8/2024,255,b,0,3.844,163,10/9/2024
10/8/2024,219,e,1,8.097,157,10/9/2024
10/8/2024,244,a,1,3.081,131,10/9/2024
10/8/2024,137,c,1,0.726,85,10/9/2024
10/8/2024,96,c,1,7.438,18,10/9/2024
10/8/2024,121,c,0,4.919,216,10/9/2024
10/8/2024,28,d,0,2.233,57,10/9/2024
10/8/2024,114,e,0,8.052,69,10/9/2024
10/8/2024,273,a,1,1.197,51,10/9/2024
10/8/2024,230,e,1,8.111,107,10/9/2024
10/8/2024,239,b,1,1.348,62,10/9/2024
10/8/2024,265,c,0,7.278,162,10/9/2024
10/8/2024,120,c,0,6.318,182,10/9/2024
10/8/2024,180,b,1,9.03,55,10/9/2024
10/8/2024,285,b,0,7.803,83,10/9/2024
10/8/2024,211,b,0,4.264,9,10/9/2024
10/8/2024,233,c,1,4.711,186,10/9/2024
10/8/2024,120,b,0,3.9,119,10/9/2024
10/8/2024,99,c,1,6.599,216,10/9/2024
10/8/2024,214,c,0,5.122,43,10/9/2024
10/8/2024,55,b,0,2.23,67,10/9/2024
10/8/2024,122,e,0,0.181,161,10/9/2024
10/8/2024,81,b,0,0.938,208,10/9/2024
10/8/2024,270,c,1,5.975,141,10/9/2024
10/8/2024,107,c,1,5.675,161,10/9/2024
10/8/2024,84,a,0,9.708,138,10/9/2024
10/8/2024,190,e,0,6.018,50,10/9/2024
10/8/2024,118,a,0,9.017,205,10/9/2024
10/8/2024,126,b,1,5.203,131,10/9/2024
10/8/2024,91,e,0,8.737,220,10/9/2024
10/8/2024,292,b,0,9.769,175,10/9/2024
10/8/2024,156,d,0,8.29,46,10/9/2024
10/8/2024,255,b,0,3.844,163,10/9/2024
10/8/2024,219,e,1,8.097,157,10/9/2024
10/8/2024,244,a,1,3.081,131,10/9/2024
10/8/2024,137,c,1,0.726,85,10/9/2024
10/8/2024,96,c,1,7.438,18,10/9/2024
10/8/2024,121,c,0,4.919,216,10/9/2024
10/8/2024,28,d,0,2.233,57,10/9/2024
10/8/2024,114,e,0,8.052,69,10/9/2024
10/8/2024,273,a,1,1.197,51,10/9/2024
10/8/2024,230,e,1,8.111,107,10/9/2024
10/8/2024,239,b,1,1.348,62,10/9/2024
10/8/2024,265,c,0,7.278,162,10/9/2024
10/8/2024,120,c,0,6.318,182,10/9/2024
10/8/2024,180,b,1,9.03,55,10/9/2024
10/8/2024,285,b,0,7.803,83,10/9/2024
10/8/2024,211,b,0,4.264,9,10/9/2024
10/8/2024,233,c,1,4.711,186,10/9/2024
10/8/2024,120,b,0,3.9,119,10/9/2024
10/8/2024,99,c,1,6.599,216,10/9/2024
10/8/2024,214,c,0,5.122,43,10/9/2024
10/8/2024,55,b,0,2.23,67,10/9/2024
10/8/2024,122,e,0,0.181,161,10/9/2024
10/8/2024,81,b,0,0.938,208,10/9/2024
10/8/2024,270,c,1,5.975,141,10/9/2024
10/8/2024,107,c,1,5.675,161,10/9/2024
10/8/2024,84,a,0,9.708,138,10/9/2024
10/8/2024,190,e,0,6.018,50,10/9/2024
10/8/2024,118,a,0,9.017,205,10/9/2024
10/8/2024,126,b,1,5.203,131,10/9/2024
10/9/2024,164,d,0,0.907,18,10/10/2024
10/9/2024,211,b,1,1.252,216,10/10/2024
10/9/2024,74,b,1,5.398,70,10/10/2024
10/9/2024,254,e,0,3.464,42,10/10/2024
10/9/2024,174,d,1,9.607,113,10/10/2024
10/9/2024,279,a,0,3.079,127,10/10/2024
10/9/2024,94,e,0,0.648,185,10/10/2024
10/9/2024,263,c,1,1.735,91,10/10/2024
10/9/2024,89,b,1,2.429,143,10/10/2024
10/9/2024,112,a,0,9.635,198,10/10/2024
10/9/2024,58,a,0,7.214,13,10/10/2024
10/9/2024,189,b,0,8.173,72,10/10/2024
10/9/2024,190,b,0,1.138,65,10/10/2024
10/9/2024,89,e,0,8.482,99,10/10/2024
10/9/2024,52,d,0,1.048,137,10/10/2024
10/9/2024,133,d,0,0.89,154,10/10/2024
10/9/2024,138,c,1,7.524,218,10/10/2024
10/9/2024,182,e,1,5.21,54,10/10/2024
10/9/2024,284,b,1,1.648,24,10/10/2024
10/9/2024,171,c,0,7.187,32,10/10/2024
10/9/2024,95,e,0,8.719,52,10/10/2024
10/9/2024,102,c,1,5.878,179,10/10/2024
10/9/2024,215,d,0,1.888,27,10/10/2024
10/9/2024,190,c,1,1.411,184,10/10/2024
10/9/2024,258,d,0,1.886,3,10/10/2024
10/9/2024,29,c,0,9.357,51,10/10/2024
10/9/2024,207,c,0,4.201,137,10/10/2024
10/9/2024,203,b,0,3.126,109,10/10/2024
10/9/2024,135,a,1,1.686,206,10/10/2024
10/9/2024,191,a,1,8.271,187,10/10/2024
10/9/2024,279,b,1,4.151,125,10/10/2024
10/9/2024,70,d,0,2.449,93,10/10/2024
10/9/2024,25,c,1,9.023,72,10/10/2024
10/9/2024,79,a,1,9.768,70,10/10/2024
10/9/2024,277,b,0,6.233,43,10/10/2024
10/9/2024,132,a,1,9.859,13,10/10/2024
10/9/2024,196,c,1,7.969,8,10/10/2024
10/9/2024,175,c,0,8.158,74,10/10/2024
10/10/2024,220,b,1,6.467,157,10/11/2024
10/10/2024,256,b,1,4.894,161,10/11/2024
10/10/2024,69,a,0,9.314,148,10/11/2024
10/10/2024,151,b,1,1.127,205,10/11/2024
10/10/2024,199,a,1,4.472,136,10/11/2024
10/10/2024,223,d,0,4.894,47,10/11/2024
10/10/2024,254,c,0,0.491,24,10/11/2024
10/10/2024,47,b,0,1.743,214,10/11/2024
10/10/2024,209,a,1,2.825,128,10/11/2024
10/10/2024,266,d,1,3.325,205,10/11/2024
10/10/2024,95,a,0,3.845,194,10/11/2024
10/10/2024,117,d,0,1.697,50,10/11/2024
10/10/2024,161,d,0,3.964,165,10/11/2024
10/10/2024,229,d,1,1.275,39,10/11/2024
10/10/2024,23,d,0,3.698,102,10/11/2024
10/10/2024,85,e,0,0.069,218,10/11/2024
10/10/2024,207,e,0,9.249,25,10/11/2024
10/10/2024,295,c,0,6.751,179,10/11/2024
10/10/2024,189,b,1,5.754,70,10/11/2024
10/10/2024,138,e,1,7.083,26,10/11/2024
10/10/2024,127,a,1,2.39,132,10/11/2024
10/10/2024,38,c,1,4.173,57,10/11/2024
10/10/2024,168,c,1,9.229,159,10/11/2024
10/10/2024,23,a,1,3.371,16,10/11/2024
10/10/2024,276,a,0,2.132,41,10/11/2024
10/10/2024,243,e,1,1.868,21,10/11/2024
10/10/2024,110,c,1,9.126,10,10/11/2024
10/10/2024,237,e,0,6.32,40,10/11/2024
10/10/2024,123,a,1,2.823,8,10/11/2024
10/10/2024,72,d,0,2.203,96,10/11/2024
10/10/2024,247,d,0,2.414,133,10/11/2024
10/10/2024,219,e,0,1.263,173,10/11/2024
10/10/2024,131,b,0,7.633,203,10/11/2024
10/10/2024,258,d,0,8.748,57,10/11/2024
10/10/2024,203,c,0,6.009,147,10/11/2024
10/10/2024,164,d,1,5.969,119,10/11/2024
10/10/2024,248,e,1,6.918,173,10/11/2024
10/10/2024,105,a,1,9.138,221,10/11/2024
10/10/2024,272,d,1,5.624,202,10/11/2024
10/10/2024,198,e,1,9.911,87,10/11/2024
10/10/2024,281,d,0,5.254,187,10/11/2024
10/10/2024,141,e,0,0.368,154,10/11/2024
10/10/2024,172,e,1,9.898,68,10/11/2024
10/10/2024,61,b,0,3.31,100,10/11/2024
10/10/2024,103,a,1,2.896,162,10/11/2024
10/10/2024,207,d,1,7.584,197,10/11/2024
10/10/2024,129,a,1,4.021,11,10/11/2024
10/10/2024,293,e,0,8.83,143,10/11/2024
10/10/2024,127,a,0,9.706,110,10/11/2024
10/10/2024,125,e,0,9.467,158,10/11/2024
10/10/2024,136,b,0,0.893,63,10/11/2024
10/10/2024,47,b,0,9.451,60,10/11/2024
10/10/2024,188,e,1,9.183,7,10/11/2024
10/10/2024,71,d,1,6.991,3,10/11/2024
10/10/2024,144,c,0,4.858,199,10/11/2024
10/10/2024,259,a,0,4.79,96,10/11/2024
10/10/2024,43,a,1,7.961,123,10/11/2024
10/10/2024,160,e,1,2.813,161,10/11/2024
10/10/2024,40,c,1,3.607,214,10/11/2024
10/10/2024,212,b,1,0.503,26,10/11/2024
10/10/2024,202,d,0,5.791,127,10/11/2024
10/10/2024,83,e,0,0.763,127,10/11/2024
10/10/2024,124,c,1,1.858,12,10/11/2024
10/10/2024,109,c,0,0.844,103,10/11/2024
10/10/2024,195,e,1,8.941,27,10/11/2024
10/10/2024,109,c,1,3.88,160,10/11/2024
10/10/2024,58,d,0,8.411,108,10/11/2024
10/10/2024,164,c,0,7.589,179,10/11/2024
10/10/2024,227,a,1,6.107,185,10/11/2024
10/10/2024,239,a,0,4.897,176,10/11/2024
10/10/2024,253,b,0,0.7,221,10/11/2024
10/10/2024,57,d,1,0.372,57,10/11/2024
10/10/2024,232,b,0,2.202,210,10/11/2024
10/10/2024,188,e,0,8.435,158,10/11/2024
10/10/2024,84,b,0,8.092,158,10/11/2024
10/10/2024,26,e,1,2.055,14,10/11/2024
10/10/2024,41,c,0,1.319,145,10/11/2024
10/10/2024,170,e,1,7.642,161,10/11/2024
10/10/2024,74,e,0,9.694,192,10/11/2024
10/10/2024,123,d,0,8.825,166,10/11/2024
10/10/2024,282,b,0,1.219,38,10/11/2024
10/10/2024,100,c,0,0.68,220,10/11/2024
10/10/2024,175,a,0,0.632,204,10/11/2024
10/10/2024,230,e,0,4.407,127,10/11/2024
10/10/2024,139,a,1,9.52,47,10/11/2024
10/10/2024,83,b,1,5.613,206,10/11/2024
10/10/2024,180,b,0,3.982,159,10/11/2024
10/10/2024,171,a,1,5.098,200,10/11/2024
10/10/2024,243,a,0,8.611,163,10/11/2024
10/10/2024,22,a,1,7.034,85,10/11/2024
10/10/2024,279,b,1,7.764,128,10/11/2024
10/10/2024,66,b,1,9.961,36,10/11/2024
10/10/2024,234,c,1,3.781,8,10/11/2024
10/10/2024,178,e,1,4.774,61,10/11/2024
10/10/2024,122,e,0,2.549,113,10/11/2024
10/10/2024,205,b,0,5.485,101,10/11/2024
10/10/2024,79,a,0,1.367,97,10/11/2024
10/10/2024,143,d,1,5.363,19,10/11/2024
10/10/2024,44,c,1,3.298,188,10/11/2024
10/10/2024,126,b,0,2.0,73,10/11/2024
10/10/2024,246,d,0,2.381,98,10/11/2024
10/10/2024,78,a,0,1.612,164,10/11/2024
10/10/2024,244,e,0,0.634,160,10/11/2024
10/10/2024,54,b,0,0.106,15,10/11/2024
10/10/2024,119,e,1,7.815,97,10/11/2024
10/10/2024,115,d,1,3.14,161,10/11/2024
10/10/2024,243,a,0,3.924,108,10/11/2024
10/10/2024,233,b,1,2.04,141,10/11/2024
10/10/2024,80,a,0,7.733,197,10/11/2024
10/10/2024,107,c,1,4.46,77,10/11/2024
10/10/2024,192,b,0,8.374,209,10/11/2024
10/10/2024,108,d,1,4.784,31,10/11/2024
10/10/2024,271,e,0,7.195,70,10/11/2024
10/10/2024,168,e,1,0.497,195,10/11/2024
10/10/2024,117,b,0,8.636,202,10/11/2024
10/10/2024,145,a,0,5.175,113,10/11/2024
10/10/2024,110,a,0,3.843,154,10/11/2024
10/10/2024,229,e,0,2.773,10,10/11/2024
10/10/2024,290,d,1,3.878,8,10/11/2024
10/10/2024,120,e,1,6.752,80,10/11/2024
10/10/2024,213,e,0,5.131,102,10/11/2024
10/10/2024,218,d,0,4.745,103,10/11/2024
10/10/2024,95,d,1,6.702,92,10/11/2024
10/10/2024,114,c,0,9.486,208,10/11/2024
10/10/2024,265,a,0,4.739,83,10/11/2024
10/10/2024,95,e,1,0.13,177,10/11/2024
10/10/2024,81,c,0,4.59,171,10/11/2024
10/10/2024,171,d,0,6.521,68,10/11/2024
10/10/2024,143,d,1,3.756,192,10/11/2024
10/10/2024,148,d,0,4.38,188,10/11/2024
10/10/2024,263,c,1,6.277,168,10/11/2024
10/10/2024,68,e,0,3.059,22,10/11/2024
10/10/2024,58,a,1,1.528,90,10/11/2024
10/10/2024,22,e,0,5.301,93,10/11/2024
10/10/2024,84,e,1,2.084,55,10/11/2024
10/10/2024,149,d,0,6.211,3,10/11/2024
10/10/2024,176,c,0,7.847,72,10/11/2024
10/10/2024,89,d,1,3.017,26,10/11/2024
10/10/2024,291,e,1,4.863,113,10/11/2024
10/10/2024,251,d,0,8.604,134,10/11/2024
10/10/2024,82,d,0,9.985,113,10/11/2024
10/10/2024,134,a,0,6.734,4,10/11/2024
10/10/2024,251,e,0,3.201,200,10/11/2024
10/10/2024,197,c,0,9.034,198,10/11/2024
10/10/2024,118,c,0,3.901,205,10/11/2024
10/10/2024,203,d,1,8.113,194,10/11/2024
10/10/2024,66,e,1,1.514,71,10/11/2024
10/10/2024,196,e,0,9.272,174,10/11/2024
10/10/2024,135,e,0,8.434,132,10/11/2024
10/10/2024,255,c,1,5.775,19,10/11/2024
10/10/2024,269,a,1,9.455,60,10/11/2024
10/10/2024,193,a,1,2.453,132,10/11/2024
10/10/2024,234,c,0,5.961,107,10/11/2024
10/10/2024,181,a,0,3.031,32,10/11/2024
10/10/2024,270,c,1,6.64,100,10/11/2024
10/10/2024,116,c,1,0.913,49,10/11/2024
10/10/2024,158,c,0,1.339,205,10/11/2024
10/10/2024,31,b,1,9.581,193,10/11/2024
10/10/2024,218,e,1,8.51,179,10/11/2024
10/10/2024,169,a,1,7.704,160,10/11/2024
10/10/2024,126,c,1,9.874,113,10/11/2024
10/10/2024,44,a,1,3.531,139,10/11/2024
10/10/2024,50,d,0,9.873,29,10/11/2024
10/10/2024,280,d,1,0.204,3,10/11/2024
10/10/2024,61,a,0,3.128,109,10/11/2024
10/10/2024,189,b,1,9.297,89,10/11/2024
10/11/2024,59,d,1,4.797,187,10/12/2024
10/11/2024,184,e,1,9.185,153,10/12/2024
10/11/2024,57,d,0,3.883,112,10/12/2024
10/11/2024,62,b,0,9.619,177,10/12/2024
10/11/2024,232,a,1,8.582,64,10/12/2024
10/11/2024,230,e,0,1.792,182,10/12/2024
10/11/2024,244,e,0,0.183,11,10/12/2024
10/11/2024,96,e,1,0.583,111,10/12/2024
10/11/2024,294,a,0,2.454,150,10/12/2024
10/11/2024,213,c,1,8.551,66,10/12/2024
10/11/2024,87,d,0,7.983,116,10/12/2024
10/11/2024,189,c,0,6.3,79,10/12/2024
10/11/2024,220,d,1,1.497,183,10/12/2024
10/11/2024,79,a,1,3.029,179,10/12/2024
10/11/2024,101,d,1,6.281,207,10/12/2024
10/11/2024,147,c,1,4.269,46,10/12/2024
10/11/2024,220,d,0,3.524,88,10/12/2024
10/11/2024,298,c,0,6.332,79,10/12/2024
10/11/2024,84,a,1,6.694,93,10/12/2024
10/11/2024,54,b,0,3.061,84,10/12/2024
10/11/2024,64,c,0,0.814,200,10/12/2024
10/11/2024,35,c,0,4.386,123,10/12/2024
10/11/2024,277,b,1,4.365,76,10/12/2024
10/11/2024,22,a,1,2.745,101,10/12/2024
10/11/2024,90,d,1,7.603,9,10/12/2024
10/11/2024,37,a,0,0.931,167,10/12/2024
10/11/2024,237,a,1,0.941,91,10/12/2024
10/11/2024,29,a,0,3.298,218,10/12/2024
10/11/2024,205,a,1,2.064,56,10/12/2024
10/11/2024,45,d,0,4.126,157,10/12/2024
10/11/2024,276,a,1,4.478,198,10/12/2024
10/11/2024,230,a,0,2.346,26,10/12/2024
10/11/2024,235,a,0,1.772,111,10/12/2024
10/11/2024,257,d,0,4.162,144,10/12/2024
10/11/2024,176,b,0,6.871,137,10/12/2024
10/11/2024,253,d,0,4.003,32,10/12/2024
10/11/2024,180,b,1,5.507,217,10/12/2024
10/11/2024,161,e,1,7.138,94,10/12/2024
10/11/2024,141,c,1,4.048,33,10/12/2024
10/11/2024,275,e,0,4.622,207,10/12/2024
10/11/2024,243,a,0,9.338,2,10/12/2024
10/11/2024,188,d,0,5.485,82,10/12/2024
10/11/2024,47,d,1,6.531,215,10/12/2024
10/11/2024,31,c,0,8.362,38,10/12/2024
10/11/2024,58,c,1,2.789,1,10/12/2024
10/11/2024,200,b,0,7.67,149,10/12/2024
10/11/2024,175,e,0,1.59,52,10/12/2024
10/11/2024,218,d,0,2.206,97,10/12/2024
10/11/2024,246,c,0,0.832,29,10/12/2024
10/11/2024,73,b,0,8.185,163,10/12/2024
10/11/2024,26,d,1,0.146,87,10/12/2024
10/11/2024,282,a,0,9.376,155,10/12/2024
10/11/2024,97,c,1,8.497,74,10/12/2024
10/11/2024,272,b,0,1.959,128,10/12/2024
10/11/2024,188,e,0,0.839,147,10/12/2024
10/11/2024,48,d,1,8.877,57,10/12/2024
10/11/2024,246,e,0,9.05,92,10/12/2024
10/11/2024,141,c,1,0.022,192,10/12/2024
10/11/2024,145,a,1,7.017,209,10/12/2024
10/11/2024,175,a,1,8.011,85,10/12/2024
10/11/2024,71,e,0,6.313,2,10/12/2024
10/11/2024,109,b,0,7.308,165,10/12/2024
10/11/2024,34,e,1,4.47,221,10/12/2024
10/11/2024,93,d,0,7.49,84,10/12/2024
10/11/2024,67,b,1,3.784,132,10/12/2024
10/11/2024,232,d,0,1.645,101,10/12/2024
10/11/2024,35,a,0,2.141,97,10/12/2024
10/11/2024,58,a,0,8.504,16,10/12/2024
10/11/2024,97,e,1,8.527,38,10/12/2024
10/11/2024,62,b,1,9.73,3,10/12/2024
10/11/2024,137,a,0,7.445,20,10/12/2024
10/11/2024,250,b,1,2.184,16,10/12/2024
10/11/2024,157,c,0,1.062,11,10/12/2024
10/11/2024,47,e,1,2.034,51,10/12/2024
10/11/2024,130,d,1,7.777,191,10/12/2024
10/11/2024,151,a,1,7.912,152,10/12/2024
10/11/2024,192,a,0,7.536,106,10/12/2024
10/11/2024,244,b,1,2.049,131,10/12/2024
10/11/2024,183,a,1,0.308,30,10/12/2024
10/11/2024,70,c,0,6.003,39,10/12/2024
10/11/2024,187,b,0,5.728,153,10/12/2024
10/11/2024,153,a,1,4.948,76,10/12/2024
10/11/2024,66,b,0,1.995,177,10/12/2024
10/11/2024,64,e,0,7.889,45,10/12/2024
10/11/2024,293,a,1,0.205,41,10/12/2024
10/11/2024,110,b,0,3.949,85,10/12/2024
10/11/2024,159,d,0,7.356,38,10/12/2024
10/11/2024,30,e,1,7.073,201,10/12/2024
10/11/2024,217,e,1,6.872,140,10/12/2024
10/11/2024,91,b,0,0.012,184,10/12/2024
10/11/2024,135,e,0,0.204,24,10/12/2024
10/11/2024,121,e,1,7.047,101,10/12/2024
10/11/2024,197,e,1,5.419,153,10/12/2024
10/11/2024,246,b,1,7.594,156,10/12/2024
10/11/2024,40,b,1,2.801,159,10/12/2024
10/11/2024,135,d,0,0.707,130,10/12/2024
10/11/2024,276,e,0,1.689,114,10/12/2024
10/11/2024,262,d,0,5.869,54,10/12/2024
10/11/2024,156,b,1,0.516,125,10/12/2024
10/11/2024,73,d,1,7.631,90,10/12/2024
10/11/2024,115,a,0,1.878,43,10/12/2024
10/11/2024,56,e,1,3.036,189,10/12/2024
10/11/2024,73,c,1,6.705,35,10/12/2024
10/11/2024,105,b,0,9.627,166,10/12/2024
10/11/2024,238,e,0,2.02,46,10/12/2024
10/11/2024,112,e,0,3.682,104,10/12/2024
10/11/2024,164,e,0,1.256,182,10/12/2024
10/11/2024,222,c,0,7.843,108,10/12/2024
10/11/2024,109,b,0,9.858,131,10/12/2024
10/11/2024,112,e,1,4.348,194,10/12/2024
10/11/2024,143,e,0,8.553,109,10/12/2024
10/11/2024,66,d,0,7.671,105,10/12/2024
10/11/2024,27,e,1,3.982,205,10/12/2024
10/11/2024,243,e,0,3.306,57,10/12/2024
10/11/2024,74,e,1,3.242,169,10/12/2024
10/11/2024,278,d,1,5.476,215,10/12/2024
10/11/2024,281,d,0,6.414,79,10/12/2024
10/11/2024,120,c,1,8.214,17,10/12/2024
10/11/2024,216,e,0,9.737,46,10/12/2024
10/11/2024,132,c,0,7.689,81,10/12/2024
10/11/2024,184,a,1,0.826,85,10/12/2024
10/11/2024,135,a,0,7.155,189,10/12/2024
10/11/2024,42,d,0,5.683,82,10/12/2024
10/11/2024,136,e,1,8.462,70,10/12/2024
10/11/2024,94,d,0,0.127,88,10/12/2024
10/11/2024,247,e,1,8.903,12,10/12/2024
10/11/2024,112,c,0,2.887,60,10/12/2024
10/11/2024,289,e,1,4.428,170,10/12/2024
10/11/2024,33,e,0,6.278,90,10/12/2024
10/11/2024,294,a,0,0.8,95,10/12/2024
10/11/2024,92,c,1,6.403,97,10/12/2024
10/11/2024,244,a,0,5.901,75,10/12/2024
10/11/2024,170,e,1,3.665,170,10/12/2024
10/11/2024,237,b,1,8.915,19,10/12/2024
10/11/2024,165,e,1,6.842,133,10/12/2024
10/11/2024,75,c,0,4.079,195,10/12/2024
10/11/2024,70,d,1,2.391,189,10/12/2024
10/11/2024,298,d,0,2.602,81,10/12/2024
10/11/2024,284,b,0,0.926,102,10/12/2024
10/11/2024,203,b,0,0.208,27,10/12/2024
10/11/2024,222,b,1,8.302,101,10/12/2024
10/11/2024,252,d,1,0.104,86,10/12/2024
10/11/2024,119,a,0,7.51,127,10/12/2024
10/11/2024,134,e,1,3.388,193,10/12/2024
10/11/2024,225,c,0,3.839,97,10/12/2024
10/11/2024,203,d,0,5.613,1,10/12/2024
10/11/2024,29,a,0,7.759,4,10/12/2024
10/11/2024,277,c,0,8.174,29,10/12/2024
10/11/2024,225,c,0,2.271,100,10/12/2024
10/11/2024,208,a,0,2.138,120,10/12/2024
10/11/2024,278,d,1,3.191,52,10/12/2024
10/11/2024,287,e,0,3.301,141,10/12/2024
10/11/2024,56,c,1,3.213,200,10/12/2024
10/11/2024,142,d,1,3.891,106,10/12/2024
10/11/2024,167,d,1,6.733,110,10/12/2024
10/11/2024,206,e,0,2.028,157,10/12/2024
10/11/2024,105,c,1,1.926,151,10/12/2024
10/11/2024,91,a,1,4.574,53,10/12/2024
10/11/2024,92,a,1,7.432,4,10/12/2024
10/11/2024,251,e,1,7.045,217,10/12/2024
10/11/2024,75,e,1,6.552,101,10/12/2024
10/11/2024,152,a,1,5.659,13,10/12/2024
10/11/2024,220,e,1,1.85,50,10/12/2024
10/11/2024,168,b,0,1.709,169,10/12/2024
10/11/2024,132,c,1,7.523,127,10/12/2024
10/11/2024,287,e,0,1.573,20,10/12/2024
10/11/2024,121,b,1,6.802,152,10/12/2024
10/11/2024,109,d,0,7.149,143,10/12/2024
10/11/2024,66,c,1,7.546,101,10/12/2024
10/11/2024,201,d,1,2.987,151,10/12/2024
10/11/2024,163,d,0,7.21,154,10/12/2024
10/11/2024,186,d,0,2.115,2,10/12/2024
10/11/2024,224,d,0,6.136,65,10/12/2024
10/11/2024,52,c,1,7.858,161,10/12/2024
10/11/2024,78,a,1,7.844,150,10/12/2024
10/11/2024,22,a,1,4.583,162,10/12/2024
10/11/2024,102,a,0,2.384,196,10/12/2024
10/11/2024,226,b,1,9.989,135,10/12/2024
10/11/2024,218,d,0,4.004,31,10/12/2024
10/11/2024,223,a,1,2.713,142,10/12/2024
10/11/2024,227,a,1,6.979,202,10/12/2024
10/11/2024,84,c,1,0.373,123,10/12/2024
10/11/2024,248,b,0,4.48,50,10/12/2024
10/11/2024,195,c,1,2.785,27,10/12/2024
10/11/2024,217,d,0,3.527,21,10/12/2024
10/11/2024,254,a,0,8.565,160,10/12/2024
10/11/2024,222,d,0,9.553,41,10/12/2024
10/11/2024,291,d,1,6.68,131,10/12/2024
10/11/2024,201,e,1,0.777,45,10/12/2024
10/11/2024,269,b,1,2.054,78,10/12/2024
10/11/2024,184,a,0,5.731,161,10/12/2024
10/11/2024,231,b,0,4.058,129,10/12/2024
10/11/2024,157,b,0,3.493,23,10/12/2024
10/11/2024,292,d,1,1.809,199,10/12/2024
10/11/2024,140,c,0,3.67,69,10/12/2024
10/11/2024,127,d,1,9.208,14,10/12/2024
10/11/2024,257,b,0,7.018,156,10/12/2024
10/11/2024,259,e,0,9.042,6,10/12/2024
10/11/2024,89,c,1,9.361,156,10/12/2024
10/11/2024,63,e,1,7.553,120,10/12/2024
10/11/2024,290,b,0,7.598,58,10/12/2024
10/11/2024,195,c,0,8.898,43,10/12/2024
10/11/2024,219,c,0,1.752,97,10/12/2024
10/11/2024,205,d,0,4.416,68,10/12/2024
10/11/2024,245,b,0,8.355,30,10/12/2024
10/11/2024,204,c,0,9.092,82,10/12/2024
10/11/2024,122,e,0,1.277,164,10/12/2024
10/11/2024,232,d,1,5.04,219,10/12/2024
10/11/2024,78,b,0,5.968,1,10/12/2024
10/11/2024,164,d,1,5.233,89,10/12/2024
10/11/2024,137,a,1,0.887,2,10/12/2024
10/11/2024,252,c,1,3.885,17,10/12/2024
10/11/2024,157,a,1,1.391,141,10/12/2024
10/11/2024,220,e,1,6.813,87,10/12/2024
10/11/2024,107,e,1,3.834,125,10/12/2024
10/11/2024,148,e,1,8.496,166,10/12/2024
10/11/2024,71,e,1,9.924,210,10/12/2024
10/11/2024,140,b,1,1.652,82,10/12/2024
10/11/2024,209,b,1,5.535,29,10/12/2024
10/11/2024,35,a,1,8.822,123,10/12/2024
10/11/2024,285,c,0,4.817,44,10/12/2024
10/11/2024,36,b,0,6.109,80,10/12/2024
10/11/2024,161,a,0,9.574,53,10/12/2024
10/11/2024,45,a,0,3.853,81,10/12/2024
10/11/2024,229,e,0,6.823,70,10/12/2024
10/11/2024,161,a,1,7.525,162,10/12/2024
10/11/2024,262,c,0,8.582,77,10/12/2024
10/11/2024,26,a,0,1.191,142,10/12/2024
10/11/2024,53,d,1,7.67,34,10/12/2024
10/11/2024,273,e,1,0.775,6,10/12/2024
10/11/2024,38,e,1,5.71,47,10/12/2024
10/11/2024,181,c,0,5.599,113,10/12/2024
10/11/2024,155,d,0,5.998,104,10/12/2024
10/11/2024,254,a,0,9.399,214,10/12/2024
